Age,Telephone_Number,Family_Members_with_Passes,Previously_Owned_Passes,Club_Member,Distance_from_Park_km,Pass_Type
50,+1-48465517,1,2,False,49.24607613232626,None
33,+1-53686512,0,4,False,81.50105473149304,None
55,+1-60024286,1,1,False,50.114679170059276,None
52,+1-12286203,0,0,False,31.408910075253907,None
51,+1-48310428,0,4,False,14.2316773128269,Silver
45,+1-22128612,3,1,False,20.587908939202137,Gold
19,+1-77007717,0,4,False,6.191342740300676,Silver
47,+1-04477315,1,0,False,33.584530992861445,None
30,+1-31886128,0,4,False,54.00724402114555,None
58,+1-71410863,1,3,False,35.83747909916802,Silver
33,+1-22686157,2,4,False,94.3455489624607,Silver
22,+1-61682248,2,1,False,108.419011062478,None
45,+1-06635032,1,4,False,35.770795631929296,Gold
56,+1-47401186,2,2,False,41.122762578272464,Silver
62,+1-38868864,0,4,False,11.895255292450726,Silver
37,+1-82356738,0,1,False,1.3847656008781226,None
41,+1-22410872,0,4,False,58.63018089868235,Silver
44,+1-47168318,2,2,True,34.93655941859878,Gold
47,+1-05716623,1,4,False,100.41987545550208,None
62,+1-75156777,0,0,False,0.009352032735840135,None
44,+1-75031604,0,2,False,37.73985117040002,None
43,+1-73640146,3,0,False,9.370118197908413,Gold
24,+1-68232787,0,2,False,17.625535396430365,None
59,+1-10412820,0,1,True,18.018576121136885,Silver
64,+1-81568753,0,4,False,1.0902094552578336,Silver
55,+1-33160431,1,4,False,57.32407514833407,Silver
22,+1-80353318,2,0,False,2.77752893281768,Silver
40,+1-80078221,0,2,False,91.61305150598955,None
45,+1-81615205,0,1,False,25.390016571606857,None
51,+1-16803482,2,2,False,9.634337349794254,Gold
32,+1-54414215,0,3,False,30.540226821622504,None
49,+1-05726256,0,0,False,78.66728188351362,None
43,+1-24234633,1,2,True,45.52964956707212,Silver
65,+1-14237352,1,0,False,5.431011889727017,None
48,+1-03584607,0,3,False,11.126893510933845,None
36,+1-37823528,1,2,False,3.448902167852935,Silver
26,+1-26645022,1,2,False,39.42260152733482,Silver
46,+1-10837650,0,0,False,6.730290489859428,None
68,+1-24008037,3,3,False,41.06769631572525,Gold
56,+1-85757688,2,1,True,4.237558552958913,Gold
21,+1-14153735,0,4,False,43.135648896864026,None
20,+1-03357332,0,0,False,21.674809248309405,None
46,+1-75341871,0,0,False,54.734548533846194,None
69,+1-75034140,0,4,False,21.95151642444686,Silver
28,+1-10116661,1,2,False,8.574922160670551,Silver
50,+1-21425541,0,0,False,34.27680698075524,None
55,+1-75105133,0,1,False,10.71393768663122,None
28,+1-86850737,0,3,False,2.895976075747791,Silver
44,+1-25331300,1,2,False,52.60004918366613,None
50,+1-40223063,0,0,True,39.228121567323875,None
38,+1-64034360,1,1,True,1.7749554754157162,Gold
56,+1-85778477,0,4,False,78.49839234889293,None
48,+1-57472324,0,2,True,6.829711189884566,Gold
55,+1-44186716,3,1,False,40.83327848003829,Silver
63,+1-24680551,1,0,False,0.6644008706729342,None
19,+1-84834448,0,4,False,19.552621249021037,Silver
44,+1-07601038,1,0,False,8.903245166555639,None
53,+1-02635657,0,3,False,24.30096948190997,None
28,+1-10623616,0,0,False,9.448093230315958,None
64,+1-38027614,3,4,False,20.606395366135477,Gold
35,+1-64042036,2,3,False,0.34024193082605825,Gold
18,+1-61101886,0,3,True,71.54270364294015,Silver
52,+1-27344185,2,2,True,49.58647327303212,Gold
52,+1-50137780,0,0,False,0.7585684530666715,None
48,+1-73446246,0,2,False,129.0865688942336,None
45,+1-51788812,1,4,False,78.9249576142449,None
56,+1-31568064,0,2,True,32.315085871416926,Gold
18,+1-24538051,0,2,False,15.028900724174509,None
42,+1-68587474,1,4,False,64.59754851371895,None
60,+1-76475647,2,3,False,58.600631841418085,Silver
55,+1-70776526,1,0,False,16.40929050680605,None
37,+1-37425557,0,2,False,36.613336152065436,None
20,+1-00627250,0,1,False,49.89044740635661,None
68,+1-16506308,0,3,False,51.024557468439305,None
19,+1-28676827,0,2,False,108.91650665186015,None
35,+1-13352078,0,1,False,48.28541171745526,None
61,+1-68528001,0,4,True,24.27592425714775,Gold
27,+1-32063055,0,2,False,48.8970478030422,None
22,+1-06746762,1,0,False,10.791186568631923,None
26,+1-18483074,0,3,False,8.513052680613997,Silver
19,+1-38810783,1,2,False,10.534917216844603,Silver
51,+1-06444861,0,0,False,23.57157793218768,None
55,+1-83412400,0,2,False,26.644659349163433,None
48,+1-06332131,0,1,False,11.581526389383665,None
27,+1-65514717,0,3,False,19.721875085730538,None
67,+1-82371101,1,0,False,25.81719829365284,None
29,+1-84311563,0,0,False,9.747920042090287,None
53,+1-60726624,1,4,False,1.7540373411071648,Gold
38,+1-18432062,1,3,False,3.3462413656046843,Gold
66,+1-07722178,3,2,True,28.457973417175367,Gold
64,+1-33424374,1,1,False,76.4558941364023,None
23,+1-63173857,1,2,True,17.698637011435597,Gold
65,+1-88862768,1,1,False,21.310096488741042,Silver
66,+1-43165570,3,4,False,1.2303705398867462,Gold
20,+1-03748255,2,0,False,91.31014969224584,None
27,+1-31527128,1,1,False,58.619982998669414,None
22,+1-10257417,0,0,False,20.089076946917356,None
63,+1-13862058,0,0,False,64.16151189799913,None
43,+1-36204016,1,2,True,17.23242820352168,Gold
38,+1-05633146,2,1,False,18.341823778148083,Silver
62,+1-37762870,3,1,True,34.466951651504004,Gold
43,+1-86346736,0,0,False,11.718014740259566,None
55,+1-58332773,1,1,True,63.99340103267064,Silver
61,+1-25876641,1,3,True,7.213417285923554,Gold
43,+1-82810607,0,4,False,97.0527790821653,None
25,+1-22806127,0,3,False,78.5266732966575,None
22,+1-21627357,0,2,True,12.722892600270908,Gold
32,+1-34237654,1,2,False,32.419145562486435,None
33,+1-83251852,0,3,False,20.595929219027294,Silver
18,+1-18258281,0,4,False,26.35029129202352,Silver
33,+1-32633024,0,1,False,5.690099748182474,None
54,+1-43636554,0,4,True,41.41961046022736,Gold
20,+1-78854027,1,4,False,21.42065665023083,Gold
69,+1-00761587,0,1,False,3.300483784934294,None
64,+1-51228844,0,1,False,48.1720785568238,None
48,+1-72848831,0,1,False,69.62543704931538,None
30,+1-60604070,1,1,True,0.18580312512393982,Gold
33,+1-50137276,1,0,False,49.32909871142232,None
60,+1-50557512,0,3,True,25.137774620604542,Gold
38,+1-12064860,0,0,False,1.5514417990928357,None
19,+1-01668227,2,3,False,17.69464345520568,Gold
44,+1-52725035,2,3,False,16.117595102133965,Gold
55,+1-43030326,2,3,True,6.396860440406316,Gold
43,+1-55252618,0,4,False,13.389851921647047,Silver
55,+1-10376563,0,3,False,20.97199640846679,Silver
63,+1-73748651,2,1,False,23.897308277897466,Silver
42,+1-50146013,3,4,False,4.731132948523969,Gold
28,+1-87836276,0,4,False,26.49860747043937,Silver
25,+1-78532257,1,0,True,8.898204198180899,Gold
25,+1-77806813,0,2,False,5.341535261572771,None
50,+1-53808004,0,4,False,12.049793753437056,Silver
24,+1-08584518,1,1,True,30.387651612638752,Gold
55,+1-24743342,1,4,False,96.32419054362013,None
38,+1-34320181,1,0,True,52.21212585135667,None
25,+1-14828324,3,4,False,60.1570716860426,Gold
68,+1-66166187,0,2,False,7.319491610379821,None
38,+1-15780648,1,3,False,18.569118440604576,Gold
37,+1-82623703,1,4,False,17.743024585961486,Gold
25,+1-32175177,0,0,True,18.50929212237542,Silver
63,+1-67821612,1,2,False,6.6833684717423285,Gold
48,+1-58810567,2,3,False,55.61558760276678,Gold
67,+1-36802464,1,4,False,12.091618081235946,Gold
46,+1-00076237,2,1,False,19.293016410073285,Silver
65,+1-66585047,0,4,False,13.51277120623707,Silver
26,+1-54866014,0,1,False,12.80179044630718,None
32,+1-27364567,0,0,True,28.555514342274982,Silver
47,+1-22151008,1,3,True,148.89943602665022,None
43,+1-06458256,1,4,False,64.86066474022246,None
27,+1-15546861,1,3,False,78.8441352475954,None
46,+1-30186771,2,1,False,17.075561758703753,Silver
33,+1-40840680,2,2,False,6.3275307207288165,Gold
53,+1-00628862,0,0,True,0.4079636659294113,Silver
37,+1-75372038,1,4,False,1.3424858945602087,Gold
62,+1-60005822,1,2,True,38.88457202330872,Gold
54,+1-65826685,2,0,False,13.53808696276667,Silver
39,+1-85154585,0,1,True,31.80204329231223,Silver
24,+1-44244267,2,0,False,24.13787790729959,None
40,+1-61602358,0,3,False,117.178480701872,None
58,+1-85856520,1,1,False,37.4139693313918,None
57,+1-30047047,0,0,False,121.6180959762073,None
46,+1-25672073,0,3,False,10.709446857765325,Silver
33,+1-10505725,1,3,False,12.08840537804161,Gold
55,+1-54250375,2,4,False,21.407282304983884,Gold
45,+1-35026012,2,4,False,20.588471526077374,Gold
65,+1-35803350,0,0,False,22.048377532002082,None
55,+1-80020368,1,3,False,57.3370240948102,Silver
48,+1-35167201,1,2,False,37.573527983262146,None
31,+1-15640471,0,3,False,5.883348370685249,Silver
50,+1-75087430,0,1,False,26.51782107411769,None
26,+1-14474426,0,0,False,5.776390639805751,None
44,+1-54132682,0,0,False,16.404231789941775,None
41,+1-68477604,1,4,False,72.07658283999689,None
30,+1-88573811,2,3,True,2.27932787028911,Gold
43,+1-63318184,1,4,True,99.15398197970437,Silver
46,+1-46452220,0,3,False,7.510030025442751,Silver
68,+1-23532742,0,0,True,5.7907973393028,Silver
66,+1-33283786,2,1,False,19.649302129102736,Silver
60,+1-20832686,1,1,False,67.50497716249284,None
45,+1-86777111,1,1,False,6.231524561147609,Silver
45,+1-67077420,0,0,False,0.2273253162795843,None
25,+1-36645861,1,4,False,16.284176375952065,Gold
40,+1-11144747,2,3,True,25.561828839906212,Gold
46,+1-53328473,2,4,True,41.25546726441271,Gold
22,+1-25551544,0,0,False,1.729124632325613,None
59,+1-24006688,3,4,False,22.141886656648285,Gold
24,+1-68823017,0,2,False,5.475737469439278,None
59,+1-88807425,1,3,False,16.867105648878947,Gold
53,+1-30210820,1,0,False,104.60367086309515,None
58,+1-20080440,0,2,False,117.12402487764031,None
44,+1-84168348,0,4,False,126.69406911337718,None
63,+1-14528734,2,1,False,13.543403357644436,Silver
19,+1-70756353,0,4,False,36.41320041169003,Silver
42,+1-10367224,0,0,False,61.8276305781452,None
26,+1-63610536,3,1,False,21.136842377428014,Silver
44,+1-00401207,2,4,False,19.301973142601195,Gold
18,+1-11762424,2,0,False,38.432608377001834,None
40,+1-82204223,0,2,False,20.96457096950624,None
27,+1-11723148,0,2,True,26.18799911978265,Silver
59,+1-87888123,2,1,False,18.100450715859168,Silver
69,+1-05134355,3,4,False,39.444006349975744,Gold
42,+1-88074045,0,2,False,56.86235902971552,None
20,+1-62820260,0,4,True,18.153056331853428,Gold
23,+1-36263684,0,2,False,20.26320975713979,None
23,+1-20231347,1,0,False,76.8160561632428,None
19,+1-41083880,0,1,False,24.84462408331364,None
35,+1-65134461,0,1,False,19.325627179011803,None
40,+1-21668335,0,3,False,106.0376451828901,None
19,+1-22868137,0,2,True,2.0618345146518564,Gold
29,+1-82772758,1,2,False,29.266083926861295,Silver
39,+1-08777625,1,3,False,0.7765171427121584,Gold
54,+1-77377046,1,4,False,17.87743087704303,Gold
37,+1-78547518,1,1,True,11.760034910173868,Gold
56,+1-80848458,0,1,False,17.10684918131666,None
41,+1-63574362,1,1,False,69.99553421587498,None
65,+1-36405823,0,0,True,21.35187437034471,None
37,+1-12451150,0,4,False,26.302086711022152,Silver
18,+1-13042030,0,3,False,11.991357385922822,Silver
18,+1-16053545,1,1,False,126.48685293762647,None
34,+1-41363412,0,2,True,110.37709247622874,None
18,+1-43218183,2,2,False,61.61254899920726,Silver
69,+1-88463308,1,4,False,36.94441904156815,Gold
62,+1-78017704,1,0,False,16.7593000663371,None
47,+1-54565258,0,3,False,4.059500958715194,Silver
58,+1-55404070,1,1,False,71.95324806911597,None
64,+1-73231238,2,3,False,22.902038243205183,Gold
20,+1-12322848,0,3,False,24.749730988621785,None
63,+1-57070828,0,2,False,3.2448682043088004,Silver
28,+1-76061188,2,0,False,47.19048504922253,None
41,+1-06450503,2,1,False,24.111430941993497,Silver
39,+1-11061616,1,2,False,8.968185034915015,Silver
61,+1-38024665,1,2,False,5.656007398054952,Gold
62,+1-44387864,0,2,True,28.553789962588247,Gold
43,+1-13574835,1,2,False,59.838496314747616,None
30,+1-35273678,1,3,True,22.342368860550202,Gold
18,+1-12866307,0,0,True,59.13291276048386,None
41,+1-83084514,1,3,False,6.221890988729191,Silver
27,+1-02008574,1,0,True,24.182115248052945,Gold
52,+1-83754423,1,0,False,17.454940538563257,None
41,+1-48248043,1,1,False,11.701958263684428,None
45,+1-00650365,1,3,True,3.1656436446254896,Gold
53,+1-18210250,0,4,False,6.9275247510867475,Silver
33,+1-18008252,0,0,False,65.75819352575664,None
57,+1-12302616,3,4,False,13.490723362626033,Gold
33,+1-36266258,0,2,False,58.55114004219093,None
34,+1-64073182,0,0,True,50.48002778872157,None
68,+1-52613877,0,0,False,10.912364163431501,None
32,+1-76576057,0,3,False,19.513507238832233,Silver
33,+1-45111545,2,0,False,18.11499541930982,None
32,+1-53686525,0,4,False,68.20493443962403,None
51,+1-77343140,2,0,False,28.632690725236234,Silver
28,+1-16475717,0,1,True,17.260051953872345,Silver
18,+1-87671568,0,1,False,21.98411800822783,None
32,+1-25734167,0,3,True,55.26534103912048,Gold
43,+1-58288858,2,1,False,11.03809657373191,Gold
68,+1-67772563,0,0,False,16.13775493574781,None
21,+1-36175840,1,1,False,4.195094514304954,Silver
60,+1-63324527,1,2,True,25.18045961671674,Gold
22,+1-16088415,0,3,False,105.00452409343949,None
52,+1-43147162,2,0,False,12.658706549107704,Silver
30,+1-53514178,0,1,False,84.78352049388587,None
27,+1-70433630,0,2,False,48.97343328877736,None
28,+1-27616157,0,1,True,47.17098854085985,None
35,+1-22775026,1,1,True,40.70714375632388,Silver
51,+1-18815108,1,1,True,42.796503801702016,Gold
56,+1-40625325,1,0,False,12.333038741688855,None
58,+1-75544037,0,3,False,53.55975366254422,None
59,+1-56873624,0,2,False,109.19485326700125,None
67,+1-26277581,0,3,False,3.3078017304589746,Silver
40,+1-53603355,0,3,False,4.070863144798557,Silver
24,+1-53472505,1,4,False,0.35025152566805046,Gold
56,+1-87464286,2,2,False,36.3335239202254,Silver
20,+1-76677534,0,0,False,2.25899035744496,None
29,+1-58488750,2,0,True,22.136445002809037,Gold
24,+1-42836554,1,4,False,34.92462222546348,Silver
66,+1-02411360,0,4,False,27.08878430445089,Silver
43,+1-80750610,0,4,False,28.03777280318847,Silver
50,+1-71850760,3,4,False,97.67722499990491,Gold
54,+1-71784460,0,0,False,10.757149995831323,None
65,+1-40770166,0,0,False,29.050449790887487,None
32,+1-82176226,0,1,False,29.558110237691174,None
19,+1-48600544,0,3,False,9.682839859043492,Silver
58,+1-77834625,3,3,False,10.824702366030131,Gold
24,+1-23733622,0,3,False,40.5070414806662,None
49,+1-06361468,2,3,False,11.337095659038528,Gold
21,+1-35211421,0,0,False,7.919756322102795,None
37,+1-12078047,1,0,False,123.38694880871012,None
67,+1-10405875,0,4,True,2.9222110568034507,Gold
53,+1-36561634,1,0,True,11.254679154479417,Silver
49,+1-61040511,1,0,True,55.10937736887308,Silver
45,+1-31827663,1,1,False,6.80065837326418,Silver
30,+1-30703206,0,2,False,8.919306763315745,Silver
18,+1-61470866,1,4,False,5.310822991994143,Gold
52,+1-17262503,1,4,False,26.402598894213508,Gold
65,+1-86630026,2,1,False,0.07979298649099607,Gold
47,+1-64818853,0,2,False,62.55155716902171,None
53,+1-45381783,1,0,False,14.119408435543589,None
42,+1-81243238,0,4,False,20.875189912424894,Silver
33,+1-84671881,1,2,True,8.578614838010543,Gold
36,+1-53042016,1,3,False,1.2885196497787275,Silver
18,+1-02007537,0,4,False,98.3746318872107,None
22,+1-68045564,0,2,False,63.79063869939587,None
68,+1-40401077,1,3,False,9.702075990345161,Silver
39,+1-70303660,2,3,False,3.1397435031468595,Gold
41,+1-15503873,0,0,False,17.94399915409091,None
60,+1-27807424,1,2,False,23.997762115981377,Silver
62,+1-30763340,2,4,True,25.351020204154946,Gold
69,+1-34703640,1,4,False,74.55683800590081,None
54,+1-60178775,1,2,False,33.532791256299795,Silver
53,+1-63413635,1,1,False,28.728657451131344,Silver
53,+1-74731816,0,1,False,2.6804467563805328,None
21,+1-51265564,2,0,True,22.315151359619897,Gold
53,+1-04812144,0,0,False,24.1508525841181,None
69,+1-45272185,0,1,False,29.819118242549646,None
35,+1-60267144,2,3,True,5.260489748176802,Gold
67,+1-82472583,2,3,False,97.18454335931736,Silver
33,+1-67505322,2,1,False,25.48362056551228,None
58,+1-20014642,1,4,True,16.15773088265452,Gold
35,+1-45330673,0,1,True,32.69358665435218,Silver
39,+1-55035838,2,4,True,4.690217030029304,Gold
19,+1-36676526,2,4,False,17.189971109370177,Gold
38,+1-57366271,0,3,False,38.29282027113882,None
53,+1-20105452,2,3,False,84.66250430402748,Silver
61,+1-63024684,0,3,False,17.75410457943276,Silver
56,+1-04068535,1,4,False,29.868307024108276,Silver
64,+1-03512352,2,4,False,16.911183325495774,Gold
56,+1-05773505,1,0,False,22.262875782052635,None
46,+1-03853336,0,1,False,20.97119643729357,None
43,+1-85634871,0,3,False,35.76268755270032,None
38,+1-72113046,0,2,True,31.791636180759497,Silver
34,+1-14350013,0,2,False,0.23714513019867825,None
33,+1-04536488,0,4,True,2.6096287850073208,Gold
48,+1-35112183,1,0,False,42.88325033242259,None
68,+1-41776667,0,1,True,5.283449673279464,Silver
26,+1-35773013,0,4,False,44.034599126756135,Silver
48,+1-82404050,1,1,True,50.694476677699,None
31,+1-18283463,0,4,False,81.88738517670497,None
66,+1-58705822,0,3,False,50.446238791210796,None
54,+1-48244717,1,0,True,22.874454709608056,Gold
19,+1-04248055,0,3,False,7.118986187953676,Silver
69,+1-64611754,2,3,False,4.131675871417257,Gold
65,+1-23768256,0,2,False,62.14031657279007,None
63,+1-13031605,2,2,False,14.845424648982524,Gold
31,+1-27766082,2,2,True,1.608859431880447,Gold
50,+1-71007826,2,2,False,12.802939688504209,Gold
52,+1-17246804,0,4,False,60.90711533541257,None
56,+1-01324508,0,4,False,24.780930275787465,Silver
64,+1-17801282,1,0,False,30.769813253797714,None
68,+1-58651506,0,2,False,8.768073479386898,None
37,+1-57108860,1,2,False,0.5904163943299564,Silver
19,+1-18414046,3,4,False,74.58661920571332,Gold
68,+1-72310767,0,1,False,2.311350333156331,None
58,+1-44082033,1,3,False,217.39159500346898,None
36,+1-74403773,1,0,False,61.02190135336301,None
54,+1-23522820,2,4,False,3.6941468081737363,Gold
35,+1-27835767,0,4,False,219.49361771591566,None
33,+1-23034104,1,3,False,49.52047875458726,None
21,+1-77876007,2,0,False,56.55475774321229,None
29,+1-45338736,3,4,False,49.771829258997535,Gold
46,+1-76405757,1,2,False,79.30991924396953,None
24,+1-51581286,0,2,True,42.39952196082372,Silver
31,+1-03346458,1,4,False,22.419097591067903,Gold
29,+1-15505662,0,1,False,0.0015736422582995765,None
52,+1-76336145,2,1,False,9.827795854936115,Silver
22,+1-30028146,1,1,False,27.506975272540952,None
34,+1-10646055,2,2,True,11.226331965078185,Gold
59,+1-67843448,0,2,True,15.832711201705962,Gold
49,+1-61101148,0,3,True,3.4255652067469793,Gold
27,+1-64353627,0,1,False,117.3248267444847,None
60,+1-72604812,2,3,False,3.6646052283889166,Gold
34,+1-31544750,1,4,False,2.2211005390781686,Gold
22,+1-04271452,0,4,False,26.34733642219464,None
62,+1-77582273,0,0,True,29.150172555802563,None
59,+1-07741637,1,0,False,22.299160105285015,None
26,+1-56143260,1,0,False,13.073409958661317,None
66,+1-52682028,0,0,True,77.42977050478325,None
50,+1-32663881,0,2,False,12.622585132130155,None
53,+1-67701766,1,3,False,11.1621522776455,Silver
53,+1-01122233,0,2,False,87.10726316996285,None
35,+1-82283542,0,4,False,64.85306673934323,None
26,+1-74758163,1,1,False,19.43284763742516,None
46,+1-68045350,1,1,False,9.061464261371407,Silver
67,+1-75347136,0,3,False,4.160175519562065,Silver
31,+1-15813474,2,3,False,48.142321003043506,Silver
42,+1-48542058,0,4,False,38.85618641051806,Silver
32,+1-37113157,2,2,False,3.348821303700039,Gold
23,+1-22342547,0,1,False,40.46039782326657,None
59,+1-35854735,0,2,False,68.3728560243682,None
46,+1-65714237,0,4,True,1.723405451124718,Gold
32,+1-18602716,1,2,False,15.859888892766978,Silver
46,+1-02111350,0,1,False,15.746014609633178,None
21,+1-66087161,0,4,False,49.87223184027136,Silver
35,+1-34266562,0,2,False,3.7988064389107796,None
67,+1-66812370,1,2,False,4.925333094296778,Silver
66,+1-11116565,1,2,False,14.488022461964992,Silver
61,+1-05385874,0,2,False,57.26797794978561,None
56,+1-67478478,1,3,True,129.50795419316526,None
33,+1-06611762,0,4,True,23.698367597824888,Gold
28,+1-32340544,0,4,True,5.152680537172391,Gold
31,+1-82287876,2,2,False,69.93276834422352,None
20,+1-14640555,1,2,False,5.31108129497413,Silver
68,+1-20654258,1,3,False,13.756239391283893,Silver
67,+1-77706061,0,1,False,40.49747063561557,None
59,+1-21047530,0,3,True,1.8455431960784667,Gold
55,+1-11213348,0,2,False,19.893329410221476,None
62,+1-25363608,0,2,False,15.689809881002606,None
59,+1-04775513,1,2,False,87.2158357196949,None
35,+1-71526877,1,2,False,23.700639114752562,None
37,+1-81581818,0,3,False,65.58058215308738,None
65,+1-05516338,0,2,True,2.7870538516645738,Gold
42,+1-18856308,0,1,False,24.477835882243838,None
55,+1-80362447,1,0,False,35.32230950060498,None
30,+1-80140552,0,1,False,4.913642296428415,None
21,+1-32482150,1,2,False,56.568786255013215,None
31,+1-82275255,1,3,False,63.39359716985432,None
50,+1-25782167,1,2,False,33.983244487396036,None
45,+1-80003265,0,3,False,22.03818274976854,Silver
69,+1-22438004,0,0,False,35.53436484078849,None
54,+1-73862554,2,4,False,10.071711790705647,Gold
25,+1-70365622,2,1,True,3.5199513114125667,Gold
61,+1-06384480,1,0,False,24.092233922131705,None
51,+1-57087582,2,2,True,19.764348854740092,Gold
61,+1-32400102,2,3,False,16.679156866474774,Gold
22,+1-16713707,1,3,False,6.284733953342469,Silver
22,+1-71284641,0,4,False,6.331602096752179,Silver
48,+1-10564287,0,0,False,126.48742433295182,None
62,+1-12681675,0,1,True,78.53219883254005,None
26,+1-57270151,1,3,True,8.752387135987977,Gold
59,+1-12238811,0,1,False,1.854203586304801,None
49,+1-54468044,0,2,False,11.77616199209614,None
50,+1-48577557,0,3,True,55.964406835346146,Silver
20,+1-08873010,1,3,False,7.585288140029472,Gold
47,+1-28547224,0,0,False,124.22472101406724,None
67,+1-06216008,2,4,False,6.832570774957218,Gold
29,+1-62414840,0,2,False,24.494202005363224,None
46,+1-75158246,1,4,True,145.9064319621669,None
20,+1-10438364,1,0,True,4.181276697026011,Gold
43,+1-45738573,2,1,False,6.603673796994173,Silver
47,+1-88006260,1,0,True,26.782103450652777,Silver
26,+1-06314438,0,0,False,46.72923032771713,None
43,+1-13135451,0,0,False,36.34931572962489,None
19,+1-04224256,2,3,True,26.685982578544504,Gold
20,+1-57352655,0,2,False,16.889526020654465,Silver
63,+1-20120786,3,1,False,46.29474247684302,Gold
21,+1-62884605,0,4,False,4.545697005732845,Silver
42,+1-05566261,0,1,False,8.432123495876212,None
68,+1-10118201,0,3,False,46.71972923389146,None
30,+1-71388604,0,3,False,9.905004037333638,Silver
56,+1-41600063,0,4,True,4.462716324373196,Gold
61,+1-38370200,0,3,False,55.53857582535379,None
52,+1-23527722,0,4,False,43.92577159263289,None
40,+1-50046018,1,3,True,30.555762730947478,Gold
26,+1-02716128,1,0,False,32.00381840536675,None
19,+1-36566105,0,3,True,32.6981999483618,Gold
58,+1-61184603,1,4,False,39.34648473305528,Silver
61,+1-14061248,1,4,False,11.354815071027708,Gold
48,+1-37733170,1,4,False,60.16216609941887,Silver
61,+1-47538280,0,2,False,9.019043785356867,Silver
64,+1-32133855,1,1,False,16.018594889717757,Silver
19,+1-55730270,0,1,False,21.42704366229351,None
49,+1-41320482,0,0,False,49.23218705707682,None
35,+1-00034763,0,4,False,17.032008694613737,Silver
30,+1-11105320,0,2,True,21.274116810976167,Gold
63,+1-68302800,2,2,True,57.371515953882266,Gold
22,+1-44707107,0,2,True,246.63978599626287,None
59,+1-14528876,1,4,True,47.28123006015232,Gold
61,+1-41247006,1,2,False,10.772716403996359,Silver
27,+1-02784572,1,2,True,3.4922786604333127,Gold
60,+1-08181728,2,1,False,35.616822432378186,Silver
42,+1-37320318,0,3,False,34.834692883488486,None
51,+1-17653241,0,3,True,20.13711901472164,Gold
54,+1-17265720,2,3,False,38.6875102149827,Gold
47,+1-55728502,2,4,True,1.9535046551071373,Gold
24,+1-32561530,1,0,False,155.3697657313928,None
23,+1-14847140,1,0,False,19.860660587591052,None
20,+1-12723383,0,1,False,25.11740437182409,None
30,+1-87321770,1,0,False,22.81376896158566,None
20,+1-67623402,1,0,False,23.599864081973347,None
43,+1-52431332,0,3,False,45.760780044450776,None
41,+1-75082364,1,3,True,2.225195079196255,Gold
23,+1-31471050,0,4,True,76.00462862673767,Silver
60,+1-87363568,3,0,False,12.616303155262672,Gold
66,+1-17837481,3,4,False,29.43090167805317,Gold
59,+1-05356802,1,2,False,1.787041809847534,Gold
29,+1-14747203,0,1,False,20.121471714278666,None
66,+1-27772757,0,1,False,50.607131519790094,None
53,+1-80030886,0,2,False,11.277977288994045,None
19,+1-13344726,0,1,True,13.366561248018908,Silver
28,+1-00200284,1,0,False,31.00530565140974,None
56,+1-36150353,3,4,False,2.1540815591547293,Gold
51,+1-62271046,0,0,False,14.513807330421626,None
43,+1-37041251,3,1,True,45.62770162737148,Gold
35,+1-73646615,0,0,False,33.17940934112225,None
38,+1-77842458,0,1,False,23.636850358820116,None
53,+1-83478023,1,4,False,26.424465126914193,Gold
57,+1-80710631,2,1,False,8.827142302791751,Silver
69,+1-31316261,0,2,False,88.24451969075065,None
63,+1-36527838,3,1,False,169.0066587893966,None
61,+1-21757271,1,2,False,5.3450194805721445,Gold
39,+1-61148187,0,4,False,2.369344884740173,Silver
47,+1-34585550,0,1,True,5.717223479734335,Gold
67,+1-08148581,1,4,False,11.373682532198174,Gold
60,+1-01140144,0,3,False,37.24299560652129,Silver
47,+1-63558288,0,3,False,23.082623847203177,Silver
25,+1-11672666,1,1,False,1.7216218039071987,Silver
51,+1-17746634,0,3,False,20.96618450822354,Silver
64,+1-55824004,1,0,True,27.187588110434355,Silver
26,+1-06712708,0,0,False,4.300354997134768,None
68,+1-40788856,1,2,False,2.7000328157670994,Gold
37,+1-63282232,0,3,False,16.314283208839402,Silver
57,+1-14005370,3,2,False,44.774514309877844,Gold
42,+1-45452860,0,3,True,5.4188780746651455,Gold
36,+1-40251468,0,0,False,4.135101688096955,None
22,+1-06721760,1,3,False,54.92394817284959,None
28,+1-13214556,1,0,False,8.882035158510714,None
32,+1-55744662,0,0,False,3.801196279900963,None
25,+1-04304568,1,4,True,71.0454033524219,Silver
36,+1-30360857,0,0,True,14.512148956973702,Silver
40,+1-56274665,0,0,False,16.21457227606117,None
44,+1-20581100,0,2,True,103.58373839469802,None
57,+1-10547638,0,3,False,36.63132597318248,None
49,+1-38311556,3,1,False,72.68587776931626,Silver
43,+1-62688637,1,1,False,10.87403023899684,None
44,+1-17242557,1,0,False,27.97067811797328,None
36,+1-04483562,2,3,False,18.77796489076871,Gold
67,+1-52508553,2,4,False,208.38998894927386,None
59,+1-43560214,0,1,False,19.92165282927005,None
46,+1-74805213,0,2,False,34.88073161335803,None
56,+1-28876226,1,2,True,6.752056777583311,Gold
58,+1-37006814,1,2,False,4.540160470400496,Silver
50,+1-18806067,0,4,False,3.1246507438439,Gold
36,+1-02464275,2,4,False,25.485651290659145,Gold
54,+1-06806100,1,4,False,62.071242196128196,None
